zooniverse_id,name,location,thumbnail_location,ra,dec
AAP0000096,B01-F12_21,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F12_21.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F12_21.jpg,10.648938255992551,41.292968890103225
AAP0000097,B01-F12_22,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F12_22.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F12_22.jpg,10.63838436466725,41.296501099035076
AAP0000098,B01-F12_23,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F12_23.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F12_23.jpg,10.627829330144392,41.3000323440402
AAP0000099,B01-F12_24,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F12_24.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F12_24.jpg,10.617273152954741,41.30356262473222
AAP000009a,B01-F12_25,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F12_25.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F12_25.jpg,10.65194765562716,41.29804352943836
AAP000009b,B01-F12_26,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F12_26.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F12_26.jpg,10.641393106413787,41.301576013236016
AAP000009c,B01-F12_27,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F12_27.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F12_27.jpg,10.630837413638412,41.305107532964556
AAP000009d,B01-F12_28,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F12_28.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F12_28.jpg,10.620280577831846,41.308638088237515
AAP000009e,B01-F13_01,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_01.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_01.jpg,10.815187787553164,41.16659451830632
AAP000009f,B01-F13_02,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_02.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_02.jpg,10.804653465028958,41.17012535291036
AAP000009g,B01-F13_03,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_03.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_03.jpg,10.794118006933656,41.173655227719856
AAP000009h,B01-F13_04,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_04.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_04.jpg,10.78358141379619,41.17718414234995
AAP000009i,B01-F13_05,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_05.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_05.jpg,10.818190205403324,41.17166954994671
AAP000009j,B01-F13_06,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_06.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_06.jpg,10.807655228431106,41.17520065827706
AAP000009k,B01-F13_07,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_07.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_07.jpg,10.797119115526224,41.17873080667069
AAP000009l,B01-F13_08,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_08.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_08.jpg,10.786581867217631,41.182259994742694
AAP000009m,B01-F13_09,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_09.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_09.jpg,10.821193088563996,41.17674450380056
AAP000009n,B01-F13_10,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_10.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_10.jpg,10.810657457125284,41.1802758858899
AAP000009o,B01-F13_11,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_11.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_11.jpg,10.800120689392221,41.18380630790041
AAP000009p,B01-F13_12,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_12.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_12.jpg,10.789582785893822,41.18733576944707
AAP000009q,B01-F13_13,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_13.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_13.jpg,10.82419643712688,41.18181937974641
AAP000009r,B01-F13_14,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_14.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_14.jpg,10.813660151203202,41.18535103562747
AAP000009s,B01-F13_15,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_15.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_15.jpg,10.803122728623404,41.18888173128757
AAP000009t,B01-F13_16,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_16.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_16.jpg,10.792584169916505,41.192411466341625
AAP000009u,B01-F13_17,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_17.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_17.jpg,10.827200251183626,41.186894177662815
AAP000009v,B01-F13_18,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_18.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_18.jpg,10.816663310756574,41.19042610736828
AAP000009w,B01-F13_19,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_19.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_19.jpg,10.806125233311505,41.1939570767107
AAP000009x,B01-F13_20,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_20.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_20.jpg,10.795586019377462,41.19748708530489
AAP000009y,B01-F13_21,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_21.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_21.jpg,10.830204530825986,41.191968897428275
AAP000009z,B01-F13_22,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_22.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_22.jpg,10.81966693587714,41.195501100990896
AAP00000a0,B01-F13_23,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_23.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_23.jpg,10.809128203548283,41.19903234404837
AAP00000a1,B01-F13_24,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_24.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_24.jpg,10.798588334368471,41.202562626215446
AAP00000a2,B01-F13_25,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_25.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_25.jpg,10.833209276145686,41.197043538921356
AAP00000a3,B01-F13_26,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_26.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_26.jpg,10.822671026656673,41.200576016373844
AAP00000a4,B01-F13_27,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_27.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_27.jpg,10.812131639425536,41.2041075331791
AAP00000a5,B01-F13_28,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F13_28.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F13_28.jpg,10.801591114981358,41.207638088951796
AAP00000a6,B01-F14_01,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_01.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_01.jpg,10.775089176129272,41.17999451821226
AAP00000a7,B01-F14_02,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_02.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_02.jpg,10.764552698505854,41.1835253528817
AAP00000a8,B01-F14_03,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_03.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_03.jpg,10.754015084543,41.18705522730347
AAP00000a9,B01-F14_04,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_04.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_04.jpg,10.743476334769863,41.19058414109255
AAP00000aa,B01-F14_05,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_05.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_05.jpg,10.778092208541391,41.18506954975104
AAP00000ab,B01-F14_06,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_06.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_06.jpg,10.767555076027168,41.18860065827594
AAP00000ac,B01-F14_07,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_07.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_07.jpg,10.757016806811636,41.19213080641091
AAP00000ad,B01-F14_08,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_08.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_08.jpg,10.746477401423975,41.19565999377095
AAP00000ae,B01-F14_09,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_09.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_09.jpg,10.781095706578913,41.19014450346646
AAP00000af,B01-F14_10,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_10.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_10.jpg,10.770557919155355,41.19367588587949
AAP00000ag,B01-F14_11,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_11.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_11.jpg,10.760018994668492,41.19720630776047
AAP00000ah,B01-F14_12,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_12.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_12.jpg,10.749478933647566,41.20073576872426
AAP00000ai,B01-F14_13,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_13.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_13.jpg,10.784099670333653,41.19521937923703
AAP00000aj,B01-F14_14,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_14.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_14.jpg,10.773561227982235,41.19875103557098
AAP00000ak,B01-F14_15,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_15.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_15.jpg,10.763021648205438,41.20228173123071
AAP00000al,B01-F14_16,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_16.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_16.jpg,10.752480931532503,41.20581146583098
AAP00000am,B01-F14_17,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_17.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_17.jpg,10.787104099897382,41.20029417694129
AAP00000an,B01-F14_18,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_18.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_18.jpg,10.776565002599643,41.2038261072289
AAP00000ao,B01-F14_19,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_19.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_19.jpg,10.766024767514313,41.20735707670014
AAP00000ap,B01-F14_20,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_20.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_20.jpg,10.755483395170677,41.2108870849697
AAP00000aq,B01-F14_21,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_21.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_21.jpg,10.79010899536196,41.20536889645774
AAP00000ar,B01-F14_22,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_22.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_22.jpg,10.779569243099425,41.20890110073176
AAP00000as,B01-F14_23,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_23.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_23.jpg,10.769028352687005,41.212432344047286
AAP00000at,B01-F14_24,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_24.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_24.jpg,10.758486324653981,41.215962626018936
AAP00000au,B01-F14_25,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_25.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_25.jpg,10.793114356819226,41.2104435376649
AAP00000av,B01-F14_26,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_26.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_26.jpg,10.782573949573473,41.213976015958096
AAP00000aw,B01-F14_27,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_27.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_27.jpg,10.772032403815412,41.217507533150666
AAP00000ax,B01-F14_28,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F14_28.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F14_28.jpg,10.76148972007436,41.22103808885717
AAP00000ay,B01-F15_01,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_01.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_01.jpg,10.734990565645118,41.193394518118176
AAP00000az,B01-F15_02,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_02.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_02.jpg,10.724451931463978,41.196925352853036
AAP00000b0,B01-F15_03,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_03.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_03.jpg,10.713912160174468,41.200455226886916
AAP00000b1,B01-F15_04,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_04.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_04.jpg,10.703371252305972,41.203984139834645
AAP00000b2,B01-F15_05,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_05.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_05.jpg,10.737994213035158,41.198469549555305
AAP00000b3,B01-F15_06,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_06.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_06.jpg,10.727454923520083,41.2020006582748
AAP00000b4,B01-F15_07,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_07.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_07.jpg,10.716914496534455,41.205530806151025
AAP00000b5,B01-F15_08,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_08.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_08.jpg,10.706372932607684,41.2090599927988
AAP00000b6,B01-F15_09,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_09.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_09.jpg,10.740998326365743,41.20354450313224
AAP00000b7,B01-F15_10,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_10.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_10.jpg,10.730458381498144,41.20707588586908
AAP00000b8,B01-F15_11,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_11.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_11.jpg,10.719917298797693,41.21060630762048
AAP00000b9,B01-F15_12,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_12.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_12.jpg,10.709375078793851,41.21413576800114
AAP00000ba,B01-F15_13,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_13.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_13.jpg,10.744002905728797,41.20861937872746
AAP00000bb,B01-F15_14,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_14.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_14.jpg,10.733462305490102,41.212151035514474
AAP00000bc,B01-F15_15,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_15.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_15.jpg,10.722920567056166,41.21568173117384
AAP00000bd,B01-F15_16,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_16.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_16.jpg,10.712377690956464,41.21921146532015
AAP00000be,B01-F15_17,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_17.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_17.jpg,10.747007951216201,41.213694176219484
AAP00000bf,B01-F15_18,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_18.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_18.jpg,10.736466695587897,41.21722610708946
AAP00000bg,B01-F15_19,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_19.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_19.jpg,10.725924301401834,41.22075707668957
AAP00000bh,B01-F15_20,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_20.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_20.jpg,10.715380769187517,41.22428708463438
AAP00000bi,B01-F15_21,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_21.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_21.jpg,10.750013462919938,41.21876889548681
AAP00000bj,B01-F15_22,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_22.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_22.jpg,10.739471551883492,41.222301100472514
AAP00000bk,B01-F15_23,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_23.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_23.jpg,10.728928501926687,41.225832344046204
AAP00000bl,B01-F15_24,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_24.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_24.jpg,10.718384313579028,41.22936262582232
AAP00000bm,B01-F15_25,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_25.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_25.jpg,10.753019440931956,41.223843536407934
AAP00000bn,B01-F15_26,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_26.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_26.jpg,10.742476874468895,41.22737601554218
AAP00000bo,B01-F15_27,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_27.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_27.jpg,10.731933168722744,41.23090753312223
AAP00000bp,B01-F15_28,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F15_28.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F15_28.jpg,10.721388324223051,41.23443808876249
AAP00000bq,B01-F16_01,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_01.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_01.jpg,10.693991956101428,41.20679451802403
AAP00000br,B01-F16_02,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_02.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_02.jpg,10.683451163902935,41.210325352824356
AAP00000bs,B01-F16_03,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_03.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_03.jpg,10.672909233826532,41.21385522647018
AAP00000bt,B01-F16_04,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_04.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_04.jpg,10.662366166401837,41.217384138576215
AAP00000bu,B01-F16_05,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_05.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_05.jpg,10.69699621888568,41.211869549359484
AAP00000bv,B01-F16_06,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_06.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_06.jpg,10.68645477090977,41.215400658273666
AAP00000bw,B01-F16_07,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_07.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_07.jpg,10.675912184693466,41.21893080589103
AAP00000bx,B01-F16_08,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_08.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_08.jpg,10.665368460766404,41.222459991826256
AAP00000by,B01-F16_09,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_09.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_09.jpg,10.700000947925858,41.216944502797865
AAP00000bz,B01-F16_10,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_10.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_10.jpg,10.689458844153892,41.22047588585867
AAP00000c0,B01-F16_11,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_11.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_11.jpg,10.678915601778927,41.224006307480444
AAP00000c1,B01-F16_12,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_12.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_12.jpg,10.668371221330652,41.22753576727772
AAP00000c2,B01-F16_13,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_13.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_13.jpg,10.703006143313997,41.22201937821765
AAP00000c3,B01-F16_14,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_14.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_14.jpg,10.692463383727356,41.22555103545794
AAP00000c4,B01-F16_15,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_15.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_15.jpg,10.681919485175014,41.229081731116935
AAP00000c5,B01-F16_16,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_16.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_16.jpg,10.671374448186683,41.23261146480911
AAP00000c6,B01-F16_17,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_17.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_17.jpg,10.706011805142106,41.22709417549737
AAP00000c7,B01-F16_18,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_18.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_18.jpg,10.695468389722214,41.230626106949956
AAP00000c8,B01-F16_19,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_19.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_19.jpg,10.684923834973803,41.234157076679
AAP00000c9,B01-F16_20,http://www.andromedaproject.org.s3.amazonaws.com/subjects/standard/color/B01-F16_20.jpg,http://www.andromedaproject.org.s3.amazonaws.com/subjects/thumbnail/color/B01-F16_20.jpg,10.674378141426605,41.23768708429892
